customer_id,first_name,last_name,email,signup_date,risk_profile,marketing_opt_in
842,John,Richmond,shelbythomas@example.com,2025-06-04,Medium,True
843,Julie,Johnson,wporter@example.com,2025-03-16,Medium,False
844,Mark,Mccoy,ryangarner@example.com,2025-10-28,Low,True
845,Michael,Anderson,alicia78@example.com,2023-11-15,High,False
846,Abigail,Spence,william39@example.net,2025-05-08,Medium,True
847,James,Ramsey,ruizjustin@example.com,2023-11-16,Low,True
848,Penny,Paul,justinreed@example.net,2023-02-18,Medium,False
849,Benjamin,King,bmurray@example.com,2024-07-30,Low,True
850,Maria,Wilson,luis65@example.org,2024-08-14,Low,False
851,Christine,Wood,wriley@example.org,2023-05-03,High,True
852,Catherine,Wagner,qchapman@example.com,2024-03-01,Low,True
853,Michael,Moses,craigtaylor@example.net,2023-11-12,High,False
854,Ryan,Ray,jenniferwagner@example.com,2022-12-08,Low,True
855,Sharon,Payne,gmccann@example.com,2022-12-23,Low,True
856,David,Chang,paulaguirre@example.org,2023-05-19,Medium,False
857,Samantha,Bean,donald55@example.net,2023-08-27,Medium,False
858,Charles,Pollard,jesse38@example.net,2023-07-23,Medium,False
859,Andre,Berry,imartinez@example.net,2023-08-13,Low,False
860,Christopher,Hess,wpeterson@example.org,2023-06-07,Medium,False
861,Joseph,Jones,pdrake@example.org,2023-01-17,Medium,True
862,Nancy,Perry,zpratt@example.org,2024-10-09,Low,True
863,Phillip,Shepherd,qlee@example.org,2023-11-27,Medium,True
864,Trevor,Brooks,qmeyer@example.org,2023-11-23,High,True
865,Luke,Perez,whitekelly@example.net,2023-03-05,High,False
866,Melissa,Hooper,turnermary@example.net,2024-05-04,Medium,True
867,Charles,Collins,stacy17@example.org,2024-12-07,High,False
868,James,Lewis,jonathan54@example.net,2024-01-13,Low,True
869,Nathan,Davis,ijohnson@example.com,2025-01-17,Medium,False
870,Michael,Villanueva,fgonzalez@example.com,2025-06-21,Medium,True
871,James,Carlson,gcook@example.com,2023-09-10,Medium,False
872,Matthew,Simmons,lewisleslie@example.org,2025-06-12,Medium,False
873,Julia,Odom,fferguson@example.org,2023-02-16,Low,False
874,Nicholas,Jackson,vincentmclaughlin@example.net,2025-03-29,Medium,True
875,Shawn,Clark,douglas16@example.net,2024-01-08,High,False
876,Nicholas,Sanchez,elizabeth97@example.net,2023-02-27,Low,False
877,Eric,Mullen,abbottjon@example.net,2023-07-11,Low,False
878,Alexis,Mcdowell,jeremyrodriguez@example.com,2023-07-16,High,True
879,Ryan,Perez,bmaxwell@example.org,2024-08-15,Medium,False
880,Debbie,Smith,mariahgates@example.org,2023-07-13,Medium,True
881,Michael,Hall,keithsteven@example.net,2025-11-13,High,False
882,Kendra,Steele,jacobhaney@example.com,2024-05-17,Low,False
883,Nicholas,Mann,lshaffer@example.com,2025-10-19,Medium,True
884,William,Hendricks,pateljoseph@example.net,2025-08-27,High,True
885,Jesse,Miller,kimberly60@example.com,2025-01-13,High,True
886,Grace,Williams,mwright@example.org,2023-11-01,Low,True
887,Jennifer,Crawford,lharper@example.com,2023-11-22,Low,False
888,Christopher,Rubio,whitekristen@example.com,2024-04-14,Medium,False
889,Mark,Robinson,valeriewallace@example.com,2025-02-20,Medium,True
890,Joyce,Evans,kelly10@example.com,2025-03-17,High,True
891,Joy,Hamilton,richardsonrobert@example.org,2025-01-15,Medium,True
892,Austin,Collins,stevenhopkins@example.com,2024-01-08,Low,True
893,Stephanie,King,qnorton@example.com,2024-10-09,High,True
894,Kathleen,Wilson,stewartchris@example.net,2023-02-28,High,True
895,Stephanie,Cervantes,natalie44@example.com,2023-03-01,High,True
896,Ashley,Stevenson,williamwood@example.org,2025-03-16,Medium,False
897,Joseph,Carr,nicholasmcbride@example.org,2023-01-21,Low,True
898,David,Perez,walter49@example.com,2024-03-24,High,False
899,Wesley,Scott,kimberlymcintyre@example.com,2022-12-30,High,True
900,Mary,Villarreal,coxphilip@example.org,2023-12-07,High,True
901,Karen,Gibbs,xgordon@example.net,2025-01-10,High,True
902,Tony,Mckay,robertsonjavier@example.com,2025-04-06,High,True
903,Lawrence,Avila,clarkmary@example.net,2024-08-13,Low,False
904,Andrew,Clark,jennifer48@example.com,2024-04-26,High,True
905,Jesse,Whitehead,jeffrey34@example.net,2023-06-18,High,True
906,Michelle,Ramsey,cynthiahernandez@example.com,2025-10-08,Low,True
907,Ellen,Swanson,elliottrobert@example.com,2025-01-08,Medium,False
908,Kelly,Freeman,larrycarr@example.net,2023-03-09,Low,False
909,Tracy,Nichols,madeline00@example.net,2023-02-19,Medium,False
910,Brian,Boone,fowlerjennifer@example.com,2025-03-17,Low,False
911,Kaylee,Escobar,ihancock@example.com,2023-02-05,Low,False
912,Dylan,Clark,snyderdiane@example.org,2025-03-08,Medium,True
913,David,Small,charlene13@example.org,2023-02-16,Medium,False
914,James,Schultz,mariaschroeder@example.net,2025-07-08,High,True
915,David,Mccormick,aaronadams@example.org,2023-07-03,High,False
916,Tyler,Hubbard,rosskristen@example.com,2024-12-19,Low,True
917,Martha,White,tamarabutler@example.com,2024-04-09,Low,True
918,Amy,Beard,crivas@example.com,2024-02-06,Medium,False
919,Matthew,Shaw,morgancatherine@example.net,2025-02-03,Medium,False
920,Debra,Reyes,joshua34@example.net,2023-03-19,Low,False
921,William,Williams,wsmith@example.com,2025-03-27,Low,True
922,Stephen,Duncan,davidrobinson@example.net,2025-02-23,Low,False
923,Cynthia,Bowman,llee@example.org,2023-02-27,High,False
924,Aaron,Shaffer,jenniferwallace@example.org,2023-04-10,High,False
925,Gregory,Johnson,nataliehoward@example.org,2024-04-01,Medium,True
926,Brent,Martinez,zrodriguez@example.org,2025-03-15,Medium,False
927,Mallory,Figueroa,sandra46@example.net,2025-02-16,Low,True
928,Tonya,Payne,davidmedina@example.org,2025-04-07,High,True
929,Jessica,Andrews,ncole@example.org,2024-08-09,High,False
930,Edward,Johnson,moniquehall@example.org,2025-03-04,Low,True
931,Matthew,Choi,nicholas39@example.net,2024-10-28,Low,True
932,Sarah,Potter,edgar58@example.org,2023-05-30,High,True
933,Taylor,Carey,jeffreymejia@example.com,2024-12-09,Low,False
934,Nicholas,Robinson,robert45@example.org,2023-11-16,Medium,True
935,Laura,Stewart,ajohnson@example.org,2025-04-25,High,True
936,Tracy,Rivera,olivia27@example.com,2023-10-13,High,False
937,Charles,Lyons,amy97@example.com,2023-01-30,Medium,True
938,James,Holmes,hfrazier@example.com,2025-01-20,Medium,False
939,Kelly,Johnson,asantiago@example.com,2025-01-20,Medium,False
940,Laura,Tanner,vscott@example.net,2024-09-05,Low,False
941,April,Reeves,davidwilliams@example.com,2024-05-10,Low,False
942,Andrew,Carter,franklin21@example.net,2024-04-16,Low,False
943,Brad,Mitchell,jennifer20@example.net,2025-03-29,Medium,False
944,Richard,Taylor,nicholsscott@example.com,2024-01-11,Medium,False
945,Hayden,Farmer,ylozano@example.com,2025-05-26,High,False
946,Lisa,Price,cmoreno@example.net,2023-06-11,Medium,False
947,Deanna,Barker,mcmillananthony@example.net,2024-03-06,High,False
948,Robert,Graham,youngtravis@example.org,2025-09-20,Low,False
949,Lauren,Cook,johnathancruz@example.org,2025-01-15,High,False
950,Michelle,Young,susancarter@example.org,2023-01-23,Medium,False
951,Taylor,Wade,esanchez@example.org,2025-05-09,High,False
952,Bryan,Duncan,kristophershea@example.org,2023-03-06,High,True
953,Benjamin,Navarro,anthony71@example.org,2023-04-06,High,True
954,Scott,Owens,bowersmichele@example.com,2023-09-06,Medium,False
955,Tanner,Morris,michaelwilson@example.net,2023-07-08,Low,False
956,Monica,Harrison,melaniethomas@example.org,2023-08-23,High,False
957,Patricia,Fowler,rbaker@example.net,2024-05-06,Medium,False
958,Michael,Moore,wshelton@example.org,2023-02-06,High,False
959,Darren,Rice,meyerlaura@example.com,2023-01-13,High,True
960,Lisa,Underwood,jasonwilliams@example.net,2023-03-15,Medium,True
961,Michael,Colon,andersonjohn@example.org,2025-04-11,Low,False
962,Aaron,Garrison,jonathan05@example.com,2023-09-01,Medium,True
963,Lauren,Knight,gregorybray@example.net,2025-08-19,Low,False
964,Tammy,Todd,wperez@example.org,2025-10-18,Medium,False
965,Amber,Scott,wgoodman@example.net,2024-10-11,Medium,True
966,Justin,Walker,llewis@example.com,2022-12-26,High,False
967,Jesus,Flores,gmejia@example.com,2025-04-19,High,False
968,Laura,Johnson,samanthaburch@example.org,2022-12-17,Low,False
969,Kelly,Stevens,lydia36@example.com,2022-11-30,High,False
970,Melissa,Smith,uturner@example.org,2023-05-25,Low,True
971,Brooke,Bailey,thomas92@example.org,2025-01-10,Medium,True
972,Scott,Jones,ann15@example.com,2023-04-23,Low,False
973,Regina,Horne,yhoward@example.org,2024-07-06,Low,True
974,Rebecca,Washington,jessica12@example.net,2025-04-14,High,False
975,Joseph,Berry,lynn94@example.com,2024-10-15,Medium,True
976,Katie,Jacobs,luke61@example.net,2024-02-14,High,False
977,Mary,Allen,hberger@example.org,2024-11-16,Medium,True
978,Rebecca,Gonzales,bassdaniel@example.net,2023-05-12,Medium,True
979,Kimberly,Ross,eharris@example.org,2023-01-24,High,True
980,Kelly,Hill,burnetttroy@example.net,2025-06-28,Low,False
981,Julian,Mullins,pricejohn@example.org,2022-12-06,Medium,False
982,Miguel,Diaz,feliciaperry@example.net,2023-05-16,Low,True
983,Courtney,Anderson,michaelwilson@example.com,2024-07-07,Low,True
984,Anthony,Gardner,alyssajefferson@example.com,2022-11-28,High,False
985,Tina,Trujillo,laurenwilson@example.net,2024-06-21,Medium,True
986,Barry,Allen,jasongibson@example.org,2023-05-26,Medium,False
987,Paula,Miller,dawnpaul@example.com,2023-09-04,Medium,False
988,Brian,Fields,bhill@example.com,2024-09-23,High,False
989,Tyler,Cooper,christybrown@example.org,2024-09-01,High,True
990,Scott,Whitaker,caitlinnelson@example.net,2025-01-23,High,True
991,Joseph,Mendoza,richard85@example.com,2025-04-26,Low,True
992,Bethany,Knight,callahankara@example.com,2024-08-03,High,True
993,Stephanie,English,dustinrichard@example.org,2025-02-09,Low,False
994,Kristen,Smith,ahahn@example.org,2025-08-17,Medium,True
995,Robert,Smith,petersmichael@example.net,2025-01-11,High,True
996,Carol,Johnson,duncanalbert@example.com,2023-04-03,Medium,False
997,Kelly,Haynes,frank00@example.org,2025-10-17,Medium,True
998,Amanda,Harrison,kimbrown@example.com,2025-06-05,Low,True
999,Gerald,Arroyo,proberts@example.com,2024-06-29,High,True
1000,Kimberly,Berry,rodneyramsey@example.net,2023-01-08,Low,True
